timestamp_ms,roll,pitch,yaw,ang_vel_x,ang_vel_y,ang_vel_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,cmd_vx,cmd_vy,cmd_wz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44
23691,0.059082,-0.149742,0.447797,0.583040,-0.413274,0.284941,-0.007286,-0.108817,-0.128231,-0.390734,0.340448,0.301907,0.071809,-0.076555,-0.136237,-0.305646,0.224872,0.231871,-0.174634,1.977829,-0.150234,0.094963,-0.093477,-2.640316,-1.408290,-0.177175,-0.242992,-0.055559,2.892896,-2.761837,0.000000,0.000000,0.000000,-0.330807,-0.122072,-0.042258,0.853753,-0.521606,-1.101377,-0.255108,0.038103,-0.134512,-0.035504,0.788185,-0.424006,-25.983995,-10.404072,-16.023165,63.501060,-9.130158,-19.984875,-20.461269,6.620602,-25.872936,-10.735632,10.540792,-6.812453,0.145760,-0.103318,0.071235,-0.149183,-0.058387,-0.987084,0.000000,0.000000,0.000000,-0.007286,-0.108817,0.121769,0.109266,0.090448,0.301907,0.071809,-0.076555,0.113763,0.194354,-0.025128,0.231871,-0.008732,0.098891,-0.007512,0.004748,-0.004674,-0.132016,-0.070415,-0.008859,-0.012150,-0.002778,0.144645,-0.138092,-0.330807,-0.122072,-0.042258,0.853753,-0.521606,-1.101377,-0.255108,0.038103,-0.134512,-0.035504,0.788185,-0.424006
23711,0.072462,-0.153244,0.455131,0.688736,0.061349,0.749199,-0.009827,-0.079384,-0.133888,-0.397493,0.415709,0.256414,0.035857,-0.075788,-0.146112,-0.323910,0.300325,0.182256,-0.056038,1.149958,-0.451230,-0.423570,5.527077,-2.477762,-2.064115,0.195391,-0.570929,-1.464760,3.123233,-3.810792,0.000000,0.000000,0.000000,-0.240918,-0.196009,-0.199218,1.177915,0.297413,-1.238512,-0.438207,0.150201,0.028271,-0.275653,0.404266,-0.485531,-18.867945,-15.696772,-31.585119,91.268044,-2.788269,-21.588024,-31.389183,14.761963,-4.163662,-26.496326,1.680015,-7.808617,0.172184,0.015337,0.187300,-0.152645,-0.071550,-0.985688,0.000000,0.000000,0.000000,-0.009827,-0.079384,0.116112,0.102507,0.165709,0.256414,0.035857,-0.075788,0.103888,0.176090,0.050325,0.182256,-0.002802,0.057498,-0.022562,-0.021179,0.276354,-0.123888,-0.103206,0.009770,-0.028546,-0.073238,0.156162,-0.190540,-0.240918,-0.196009,-0.199218,1.177915,0.297413,-1.238512,-0.438207,0.150201,0.028271,-0.275653,0.404266,-0.485531
23731,0.089455,-0.147420,0.474305,1.189645,0.576843,0.752748,-0.019942,-0.068070,-0.147070,-0.396822,0.557458,0.222715,0.002301,-0.065146,-0.163321,-0.362547,0.334072,0.109296,-0.744268,0.289443,-0.786836,0.138154,6.956939,-0.314418,-1.475594,0.408614,-0.937071,-2.011001,1.072157,-3.006842,0.000000,0.000000,0.000000,-0.226310,-0.198862,-0.227552,1.225334,0.350315,-1.261368,-0.270204,0.026962,0.174245,-0.212342,-0.164433,-0.458526,-15.600257,-14.102115,-31.121078,93.436493,-7.637641,-22.278702,-17.936352,3.780720,16.609100,-17.341335,-5.161324,-5.349130,0.297411,0.144211,0.188187,-0.146887,-0.088366,-0.985198,0.000000,0.000000,0.000000,-0.019942,-0.068070,0.102930,0.103178,0.307458,0.222715,0.002301,-0.065146,0.086679,0.137453,0.084072,0.109296,-0.037213,0.014472,-0.039342,0.006908,0.347847,-0.015721,-0.073780,0.020431,-0.046854,-0.100550,0.053608,-0.150342,-0.226310,-0.198862,-0.227552,1.225334,0.350315,-1.261368,-0.270204,0.026962,0.174245,-0.212342,-0.164433,-0.458526
23751,0.104854,-0.139295,0.485288,0.801405,0.402888,0.141235,-0.030967,-0.075980,-0.158000,-0.397205,0.631281,0.233261,-0.015052,-0.061887,-0.191508,-0.388289,0.340975,0.074206,-0.133552,-0.454586,-0.127033,-0.060640,1.787471,1.008017,-0.222859,0.171422,-1.731721,-0.920532,-0.877821,-1.203791,0.000000,0.000000,0.000000,-0.075017,-0.141589,0.054374,1.064142,-0.499729,-1.324737,-0.034848,-0.112067,0.089528,-0.131128,-0.642405,-0.217705,-4.205085,-7.294373,-1.630280,81.149811,-16.619982,-24.433285,-1.303375,-7.078478,14.343734,-12.646451,-10.793334,-3.048197,0.200351,0.100722,0.035309,-0.138845,-0.103649,-0.984875,0.000000,0.000000,0.000000,-0.030967,-0.075980,0.092000,0.102795,0.381281,0.233261,-0.015052,-0.061887,0.058492,0.111711,0.090975,0.074206,-0.006678,-0.022729,-0.006352,-0.003032,0.089374,0.050401,-0.011143,0.008571,-0.086586,-0.046027,-0.043891,-0.060190,-0.075017,-0.141589,0.054374,1.064142,-0.499729,-1.324737,-0.034848,-0.112067,0.089528,-0.131128,-0.642405,-0.217705
23771,0.117327,-0.130717,0.485483,0.429510,0.526064,-0.014264,-0.031734,-0.083650,-0.155076,-0.398883,0.591110,0.276452,-0.016059,-0.062366,-0.226262,-0.408183,0.270172,0.093189,-0.039836,-0.508323,0.452620,-0.052826,-2.992173,2.055630,0.034323,-0.397109,-1.632060,-0.895557,-4.708219,1.739486,0.000000,0.000000,0.000000,-0.104764,-0.032845,0.238266,0.786902,-1.527829,-1.348676,-0.009048,-0.162892,-0.025922,0.004364,-0.993428,-0.059099,-7.044623,2.005327,15.558969,59.281528,-27.368931,-26.690931,-0.063705,-9.863437,4.344008,-1.101637,-12.483467,-3.041968,0.107377,0.131516,-0.003566,-0.130345,-0.116059,-0.984652,0.000000,0.000000,0.000000,-0.031734,-0.083650,0.094924,0.101117,0.341110,0.276452,-0.016059,-0.062366,0.023738,0.091817,0.020172,0.093189,-0.001992,-0.025416,0.022631,-0.002641,-0.149609,0.102782,0.001716,-0.019855,-0.081603,-0.044778,-0.235411,0.086974,-0.104764,-0.032845,0.238266,0.786902,-1.527829,-1.348676,-0.009048,-0.162892,-0.025922,0.004364,-0.993428,-0.059099
23792,0.116501,-0.121834,0.484984,-0.181119,0.334978,-0.071109,-0.032981,-0.089211,-0.143811,-0.397972,0.470453,0.332203,-0.005657,-0.076507,-0.255695,-0.422851,0.164903,0.171518,-0.030152,-0.184078,0.992198,0.022578,-6.945913,3.148783,0.843929,-0.609662,-1.408434,-0.255264,-5.171960,3.474371,0.000000,0.000000,0.000000,-0.046239,-0.017645,0.383434,0.551678,-2.345551,-1.483870,-0.075931,-0.131936,-0.021282,0.152341,-0.854122,-0.143088,-2.291377,2.745939,27.269901,39.963379,-32.668331,-30.659193,-7.276836,-6.082707,6.878073,10.016308,-6.222295,-9.301609,-0.045280,0.083745,-0.017777,-0.121533,-0.115376,-0.985859,0.000000,0.000000,0.000000,-0.032981,-0.089211,0.106189,0.102028,0.220453,0.332203,-0.005657,-0.076507,-0.005695,0.077149,-0.085097,0.171518,-0.001508,-0.009204,0.049610,0.001129,-0.347296,0.157439,0.042196,-0.030483,-0.070422,-0.012763,-0.258598,0.173719,-0.046239,-0.017645,0.383434,0.551678,-2.345551,-1.483870,-0.075931,-0.131936,-0.021282,0.152341,-0.854122,-0.143088
23812,0.109630,-0.120172,0.486580,-0.592511,-0.208481,0.279549,-0.031495,-0.089354,-0.127992,-0.393993,0.449840,0.346823,0.012368,-0.087772,-0.274055,-0.423187,0.115049,0.200951,0.067495,0.129813,0.525820,0.205841,0.904761,-1.549273,0.706686,-0.574811,-0.790623,0.111070,-0.114042,1.014776,0.000000,0.000000,0.000000,-0.179688,-0.036707,0.291123,0.523400,-2.334689,-1.488332,-0.306137,-0.029205,0.004667,0.150608,-0.295306,-0.487537,-13.151705,0.298426,17.110046,37.127491,-39.545795,-27.550167,-26.797354,2.725752,8.290709,8.691743,-1.293710,-12.294550,-0.148128,-0.052120,0.069887,-0.119883,-0.108621,-0.986828,0.000000,0.000000,0.000000,-0.031495,-0.089354,0.122008,0.106007,0.199840,0.346823,0.012368,-0.087772,-0.024055,0.076813,-0.134951,0.200951,0.003375,0.006491,0.026291,0.010292,0.045238,-0.077464,0.035334,-0.028741,-0.039531,0.005553,-0.005702,0.050739,-0.179688,-0.036707,0.291123,0.523400,-2.334689,-1.488332,-0.306137,-0.029205,0.004667,0.150608,-0.295306,-0.487537
23832,0.095997,-0.129618,0.503392,-0.497027,-0.361388,1.190822,-0.024735,-0.085376,-0.128711,-0.382201,0.458852,0.340592,0.023825,-0.092470,-0.279328,-0.426159,0.183502,0.160109,0.402191,0.029050,-0.527258,0.855338,0.099181,-0.136093,0.375154,0.001007,0.059586,-0.462591,4.245484,-2.778806,0.000000,0.000000,0.000000,-0.301898,-0.049833,-0.041637,0.704734,-1.854519,-1.301216,-0.437591,0.044202,0.110683,-0.003547,0.121889,-0.634089,-24.125271,-0.621312,-14.023127,49.810028,-31.641607,-25.173603,-37.090218,7.370873,15.350732,-2.281717,-1.239129,-9.705141,-0.124257,-0.090347,0.297705,-0.129255,-0.095046,-0.987046,0.000000,0.000000,0.000000,-0.024735,-0.085376,0.121289,0.117799,0.208852,0.340592,0.023825,-0.092470,-0.029328,0.073841,-0.066498,0.160109,0.020110,0.001452,-0.026363,0.042767,0.004959,-0.006805,0.018758,0.000050,0.002979,-0.023130,0.212274,-0.138940,-0.301898,-0.049833,-0.041637,0.704734,-1.854519,-1.301216,-0.437591,0.044202,0.110683,-0.003547,0.121889,-0.634089
23852,0.086421,-0.137464,0.526110,-0.368945,-0.234012,1.197685,-0.017880,-0.082356,-0.142708,-0.367628,0.448210,0.338530,0.023489,-0.092566,-0.275350,-0.433829,0.283115,0.093765,0.353391,0.140359,-1.395970,0.547871,-0.245293,-0.122718,-0.165286,0.246827,0.706782,-0.689429,4.525483,-2.169480,0.000000,0.000000,0.000000,-0.339284,-0.061913,-0.389289,1.038541,-1.354685,-1.135886,-0.441324,0.046740,0.366109,-0.101895,0.059896,-0.569124,-27.328079,-2.003090,-45.620071,76.362732,-23.383478,-22.586754,-35.826714,6.826982,39.240097,-9.046666,-4.490404,-7.792869,-0.092236,-0.058503,0.299421,-0.137032,-0.085499,-0.986870,0.000000,0.000000,0.000000,-0.017880,-0.082356,0.107292,0.132372,0.198210,0.338530,0.023489,-0.092566,-0.025350,0.066171,0.033115,0.093765,0.017670,0.007018,-0.069799,0.027394,-0.012265,-0.006136,-0.008264,0.012341,0.035339,-0.034471,0.226274,-0.108474,-0.339284,-0.061913,-0.389289,1.038541,-1.354685,-1.135886,-0.441324,0.046740,0.366109,-0.101895,0.059896,-0.569124
23872,0.079835,-0.142359,0.549617,-0.041882,0.032422,0.820287,-0.010019,-0.076891,-0.173627,-0.371463,0.446197,0.337620,0.017497,-0.086670,-0.262119,-0.443368,0.329758,0.080582,0.190693,0.330333,-1.626020,-0.556020,-0.242609,-0.012559,-0.284553,0.220941,0.595712,-0.258284,1.862301,-0.680512,0.000000,0.000000,0.000000,-0.370727,-0.021339,-0.440756,1.107711,-0.997235,-1.062859,-0.406093,-0.010929,0.446734,-0.093158,-0.228707,-0.379820,-30.113588,0.534897,-47.577694,84.353516,-18.193466,-21.580715,-32.572216,1.790569,47.548958,-8.687243,-6.844692,-5.950942,-0.010470,0.008106,0.205072,-0.141879,-0.078943,-0.986731,0.000000,0.000000,0.000000,-0.010019,-0.076891,0.076373,0.128537,0.196197,0.337620,0.017497,-0.086670,-0.012119,0.056632,0.079758,0.080582,0.009535,0.016517,-0.081301,-0.027801,-0.012130,-0.000628,-0.014228,0.011047,0.029786,-0.012914,0.093115,-0.034026,-0.370727,-0.021339,-0.440756,1.107711,-0.997235,-1.062859,-0.406093,-0.010929,0.446734,-0.093158,-0.228707,-0.379820
23892,0.082733,-0.138355,0.556251,0.360238,0.355051,-0.323151,-0.018647,-0.078233,-0.197596,-0.389200,0.440732,0.331196,0.014285,-0.085807,-0.259578,-0.429850,0.331436,0.082260,-0.846949,-0.065002,-0.813777,-0.962525,-0.267728,-0.677348,-0.153063,-0.048129,-0.197500,1.090037,-0.903035,0.333161,0.000000,0.000000,0.000000,-0.455496,-0.017695,-0.271610,1.112422,-0.742500,-1.230731,-0.320587,-0.034229,0.329832,-0.068313,-0.369716,-0.381772,-34.280350,1.652446,-30.040371,86.872696,-14.212982,-23.641710,-26.047007,0.723276,38.670666,-10.610092,-6.844921,-7.014690,0.090060,0.088763,-0.080788,-0.137915,-0.081849,-0.987056,0.000000,0.000000,0.000000,-0.018647,-0.078233,0.052404,0.110800,0.190732,0.331196,0.014285,-0.085807,-0.009578,0.070150,0.081436,0.082260,-0.042347,-0.003250,-0.040689,-0.048126,-0.013386,-0.033867,-0.007653,-0.002406,-0.009875,0.054502,-0.045152,0.016658,-0.455496,-0.017695,-0.271610,1.112422,-0.742500,-1.230731,-0.320587,-0.034229,0.329832,-0.068313,-0.369716,-0.381772
23912,0.093443,-0.127877,0.546161,0.498162,0.571624,-0.521453,-0.040267,-0.079288,-0.210107,-0.406265,0.438719,0.325971,0.004027,-0.087581,-0.263893,-0.408902,0.286806,0.109392,-1.000203,-0.002972,-0.408758,-0.709083,0.067879,-0.078569,-0.643073,-0.060688,-0.244478,0.921012,-2.520810,0.798868,0.000000,0.000000,0.000000,-0.392426,0.034116,-0.033265,1.071763,-0.558145,-1.460778,-0.291315,0.004872,0.170969,-0.133999,-0.363039,-0.431815,-27.217070,6.028120,-5.042260,83.909088,-11.557804,-27.250448,-21.892868,4.104033,22.197401,-16.745142,-3.360970,-9.434338,0.124541,0.142906,-0.130363,-0.127529,-0.092545,-0.987508,0.000000,0.000000,0.000000,-0.040267,-0.079288,0.039893,0.093735,0.188719,0.325971,0.004027,-0.087581,-0.013893,0.091098,0.036806,0.109392,-0.050010,-0.000149,-0.020438,-0.035454,0.003394,-0.003928,-0.032154,-0.003034,-0.012224,0.046051,-0.126041,0.039943,-0.392426,0.034116,-0.033265,1.071763,-0.558145,-1.460778,-0.291315,0.004872,0.170969,-0.133999,-0.363039,-0.431815
23932,0.105989,-0.114188,0.540971,0.684183,0.615368,-0.158169,-0.054840,-0.078377,-0.220845,-0.409765,0.451326,0.328607,-0.005944,-0.086478,-0.268830,-0.389871,0.245916,0.102249,-0.487950,0.073391,-0.312549,0.077322,0.737989,0.218592,-0.352049,0.146543,-0.261160,0.808120,-1.753052,-0.636650,0.000000,0.000000,0.000000,-0.326763,-0.000648,0.050091,1.035059,-0.420426,-1.511466,-0.172202,0.034733,0.140801,-0.182969,-0.288604,-0.493421,-22.560194,2.906212,4.715762,79.080566,-10.580901,-28.356213,-12.660039,5.951786,19.275192,-21.151787,-2.247225,-8.551863,0.171046,0.153842,-0.039542,-0.113940,-0.105102,-0.987913,0.000000,0.000000,0.000000,-0.054840,-0.078377,0.029155,0.090235,0.201326,0.328607,-0.005944,-0.086478,-0.018830,0.110129,-0.004084,0.102249,-0.024397,0.003670,-0.015627,0.003866,0.036899,0.010930,-0.017602,0.007327,-0.013058,0.040406,-0.087653,-0.031832,-0.326763,-0.000648,0.050091,1.035059,-0.420426,-1.511466,-0.172202,0.034733,0.140801,-0.182969,-0.288604,-0.493421
23952,0.116184,-0.104846,0.542184,0.308253,0.302662,0.187721,-0.058627,-0.077418,-0.225735,-0.406361,0.451997,0.329854,-0.012847,-0.082068,-0.272905,-0.378318,0.227173,0.090840,0.054888,-0.006328,-0.234124,0.166005,-0.149803,-0.015867,-0.202485,0.252004,-0.193090,0.468535,-0.805244,-0.534401,0.000000,0.000000,0.000000,-0.227132,-0.035964,0.027826,1.034013,-0.369105,-1.473548,-0.068357,0.041687,0.179640,-0.192388,-0.237508,-0.491406,-15.955307,0.249665,2.202918,78.533585,-8.765579,-27.620131,-4.434425,5.987741,23.697424,-21.478531,-2.319551,-8.324332,0.077063,0.075666,0.046930,-0.104654,-0.115286,-0.987804,0.000000,0.000000,0.000000,-0.058627,-0.077418,0.024265,0.093639,0.201997,0.329854,-0.012847,-0.082068,-0.022905,0.121682,-0.022827,0.090840,0.002744,-0.000316,-0.011706,0.008300,-0.007490,-0.000793,-0.010124,0.012600,-0.009654,0.023427,-0.040262,-0.026720,-0.227132,-0.035964,0.027826,1.034013,-0.369105,-1.473548,-0.068357,0.041687,0.179640,-0.192388,-0.237508,-0.491406
23972,0.117138,-0.103264,0.549552,-0.104646,0.031376,0.476913,-0.058483,-0.074494,-0.227988,-0.402526,0.446676,0.324341,-0.013470,-0.075165,-0.274774,-0.373524,0.218353,0.082020,-0.031590,0.017449,-0.284553,0.260537,-0.141893,-0.255168,0.075117,0.336469,0.012895,0.168019,-0.239397,-0.409765,0.000000,0.000000,0.000000,-0.272022,-0.033957,-0.089037,1.025959,-0.295028,-1.339006,-0.045874,0.034918,0.233867,-0.149194,-0.205013,-0.463173,-19.312124,0.254537,-10.813861,77.596840,-7.548012,-25.299921,-3.173350,4.977105,28.926548,-17.426126,-2.162491,-7.934378,-0.026161,0.007844,0.119228,-0.103081,-0.116247,-0.987857,0.000000,0.000000,0.000000,-0.058483,-0.074494,0.022012,0.097474,0.196676,0.324341,-0.013470,-0.075165,-0.024774,0.126476,-0.031647,0.082020,-0.001580,0.000872,-0.014228,0.013027,-0.007095,-0.012758,0.003756,0.016823,0.000645,0.008401,-0.011970,-0.020488,-0.272022,-0.033957,-0.089037,1.025959,-0.295028,-1.339006,-0.045874,0.034918,0.233867,-0.149194,-0.205013,-0.463173
23992,0.112646,-0.105160,0.559495,-0.200441,-0.060546,0.424608,-0.058435,-0.071905,-0.236185,-0.398308,0.443273,0.319835,-0.011217,-0.068214,-0.273816,-0.368970,0.219407,0.077993,0.044533,0.149755,-0.523567,0.142852,-0.134032,-0.268063,0.154117,0.292511,0.093621,0.242177,0.040075,-0.033460,0.000000,0.000000,0.000000,-0.335338,-0.020592,-0.193905,1.034042,-0.179237,-1.157266,-0.047903,0.015659,0.278445,-0.108773,-0.165949,-0.433305,-24.490732,0.962971,-20.324375,78.196281,-5.849672,-22.526703,-3.684470,3.153577,33.107529,-14.593834,-2.083219,-7.713869,-0.050110,-0.015137,0.106152,-0.104966,-0.111787,-0.988173,0.000000,0.000000,0.000000,-0.058435,-0.071905,0.013815,0.101692,0.193273,0.319835,-0.011217,-0.068214,-0.023816,0.131030,-0.030593,0.077993,0.002227,0.007488,-0.026178,0.007143,-0.006702,-0.013403,0.007706,0.014626,0.004681,0.012109,0.002004,-0.001673,-0.335338,-0.020592,-0.193905,1.034042,-0.179237,-1.157266,-0.047903,0.015659,0.278445,-0.108773,-0.165949,-0.433305
24012,0.108045,-0.106202,0.566842,-0.147564,0.059967,0.237842,-0.055223,-0.071090,-0.247642,-0.397780,0.440492,0.316815,-0.006711,-0.063708,-0.272857,-0.360965,0.215956,0.085759,0.183550,0.182064,-0.455113,-0.000192,-0.042520,-0.213655,0.225543,0.155507,-0.009108,0.390686,-0.236425,0.456887,0.000000,0.000000,0.000000,-0.343187,0.003708,-0.200976,1.010320,-0.044147,-1.022790,-0.034453,0.003109,0.272618,-0.079732,-0.142376,-0.418238,-25.660789,2.661877,-19.928171,76.716324,-3.823142,-20.415628,-3.009672,2.353293,32.854210,-12.981090,-1.427800,-8.173253,-0.036891,0.014992,0.059460,-0.106003,-0.107227,-0.988568,0.000000,0.000000,0.000000,-0.055223,-0.071090,0.002358,0.102220,0.190492,0.316815,-0.006711,-0.063708,-0.022857,0.139035,-0.034044,0.085759,0.009178,0.009103,-0.022756,-0.000010,-0.002126,-0.010683,0.011277,0.007775,-0.000455,0.019534,-0.011821,0.022844,-0.343187,0.003708,-0.200976,1.010320,-0.044147,-1.022790,-0.034453,0.003109,0.272618,-0.079732,-0.142376,-0.418238
24032,0.106507,-0.103437,0.569315,0.030349,0.199230,0.015894,-0.053881,-0.069988,-0.254305,-0.397828,0.440253,0.316527,-0.003547,-0.063037,-0.273672,-0.353103,0.203972,0.094052,-0.033796,0.069317,-0.204019,-0.000383,0.095107,-0.006088,0.112316,-0.026749,-0.067112,0.348981,-0.627063,0.242513,0.000000,0.000000,0.000000,-0.332584,0.021552,-0.145110,0.972711,0.085503,-0.958668,-0.046621,0.007601,0.253770,-0.085711,-0.114105,-0.425864,-24.454660,4.325743,-14.357281,73.714905,-1.956513,-19.679790,-3.968122,3.171654,31.236389,-13.629573,-0.369114,-8.301214,0.007587,0.049808,0.003974,-0.103252,-0.105737,-0.989019,0.000000,0.000000,0.000000,-0.053881,-0.069988,-0.004305,0.102172,0.190253,0.316527,-0.003547,-0.063037,-0.023672,0.146897,-0.046028,0.094052,-0.001690,0.003466,-0.010201,-0.000019,0.004755,-0.000304,0.005616,-0.001337,-0.003356,0.017449,-0.031353,0.012126,-0.332584,0.021552,-0.145110,0.972711,0.085503,-0.958668,-0.046621,0.007601,0.253770,-0.085711,-0.114105,-0.425864
24053,0.106803,-0.100124,0.569420,0.007548,0.119016,-0.014377,-0.054504,-0.068885,-0.256894,-0.397828,0.441978,0.315329,-0.002732,-0.063564,-0.274918,-0.346680,0.190118,0.098702,-0.007286,0.051676,-0.038541,-0.000096,0.139832,-0.138346,0.024448,-0.008341,-0.066105,0.253730,-0.488669,0.211737,0.000000,0.000000,0.000000,-0.295248,0.035087,-0.097062,0.956894,0.190707,-0.944084,-0.060843,0.028693,0.232788,-0.132700,-0.093448,-0.432396,-21.417761,5.471875,-9.928894,72.445396,-0.505103,-19.368462,-4.782903,4.877453,29.064129,-17.412598,0.109879,-8.358153,0.001887,0.029754,-0.003594,-0.099957,-0.106066,-0.989322,0.000000,0.000000,0.000000,-0.054504,-0.068885,-0.006894,0.102172,0.191978,0.315329,-0.002732,-0.063564,-0.024918,0.153320,-0.059882,0.098702,-0.000364,0.002584,-0.001927,-0.000005,0.006992,-0.006917,0.001222,-0.000417,-0.003305,0.012687,-0.024433,0.010587,-0.295248,0.035087,-0.097062,0.956894,0.190707,-0.944084,-0.060843,0.028693,0.232788,-0.132700,-0.093448,-0.432396
24073,0.106352,-0.099094,0.570773,-0.055758,0.025469,0.149237,-0.054744,-0.066536,-0.257805,-0.397828,0.443800,0.313555,-0.002541,-0.063037,-0.275398,-0.343756,0.180147,0.100811,0.001870,0.164663,-0.058914,0.000192,0.299893,-0.035042,-0.057908,0.060832,0.006711,0.047937,-0.438719,0.093285,0.000000,0.000000,0.000000,-0.303486,0.040732,-0.128909,0.981264,0.287211,-0.912659,-0.086075,0.044038,0.231635,-0.172718,-0.064570,-0.432023,-22.027828,5.600157,-13.558718,74.394165,1.038839,-18.891960,-6.835197,6.019081,28.642015,-20.483967,0.934000,-8.260924,-0.013940,0.006367,0.037309,-0.098932,-0.105631,-0.989472,0.000000,0.000000,0.000000,-0.054744,-0.066536,-0.007805,0.102172,0.193800,0.313555,-0.002541,-0.063037,-0.025398,0.156244,-0.069853,0.100811,0.000093,0.008233,-0.002946,0.000010,0.014995,-0.001752,-0.002895,0.003042,0.000336,0.002397,-0.021936,0.004664,-0.303486,0.040732,-0.128909,0.981264,0.287211,-0.912659,-0.086075,0.044038,0.231635,-0.172718,-0.064570,-0.432023
24093,0.105165,-0.100620,0.574039,-0.024174,-0.071310,0.184667,-0.054792,-0.063468,-0.259962,-0.397828,0.459763,0.313411,-0.003499,-0.061455,-0.275350,-0.344235,0.180962,0.101339,-0.000623,0.135134,-0.161547,-0.006567,1.232602,-0.001534,-0.004362,0.109632,-0.009539,-0.063564,0.074830,-0.004362,0.000000,0.000000,0.000000,-0.331472,0.034511,-0.191015,1.030437,0.371486,-0.872899,-0.093108,0.048111,0.256691,-0.209627,-0.037339,-0.431942,-24.299341,4.962942,-19.568716,78.329910,1.110653,-18.348618,-7.188855,6.045743,31.361311,-22.894077,0.484686,-8.186987,-0.006044,-0.017827,0.046167,-0.100450,-0.104440,-0.989445,0.000000,0.000000,0.000000,-0.054792,-0.063468,-0.009962,0.102172,0.209763,0.313411,-0.003499,-0.061455,-0.025350,0.155765,-0.069038,0.101339,-0.000031,0.006757,-0.008077,-0.000328,0.061630,-0.000077,-0.000218,0.005482,-0.000477,-0.003178,0.003741,-0.000218,-0.331472,0.034511,-0.191015,1.030437,0.371486,-0.872899,-0.093108,0.048111,0.256691,-0.209627,-0.037339,-0.431942
24113,0.104798,-0.101859,0.576334,-0.001044,0.001277,0.031799,-0.054840,-0.061215,-0.262742,-0.399027,0.465851,0.313364,-0.003451,-0.059681,-0.275925,-0.346536,0.180770,0.102010,0.008101,0.128854,-0.126218,-0.064955,0.015100,0.000719,-0.001246,0.079096,-0.060113,-0.118164,0.019079,0.070132,0.000000,0.000000,0.000000,-0.352463,0.045574,-0.220745,1.077286,0.407035,-0.855466,-0.082459,0.044483,0.256549,-0.225170,-0.032609,-0.433865,-26.013975,5.768963,-22.762966,82.299347,2.382264,-18.089714,-6.497285,5.782962,31.699520,-23.879267,0.696083,-8.308376,-0.000261,0.000319,0.007950,-0.101683,-0.104064,-0.989359,0.000000,0.000000,0.000000,-0.054840,-0.061215,-0.012742,0.100973,0.215851,0.313364,-0.003451,-0.059681,-0.025925,0.153464,-0.069230,0.102010,0.000405,0.006443,-0.006311,-0.003248,0.000755,0.000036,-0.000062,0.003955,-0.003006,-0.005908,0.000954,0.003507,-0.352463,0.045574,-0.220745,1.077286,0.407035,-0.855466,-0.082459,0.044483,0.256549,-0.225170,-0.032609,-0.433865
24133,0.105148,-0.101437,0.575870,-0.002791,0.038586,-0.069909,-0.055223,-0.058962,-0.263989,-0.400705,0.469734,0.313364,-0.003451,-0.058435,-0.277938,-0.346919,0.181345,0.102489,-0.052251,0.124300,0.003020,-0.157904,0.178613,-0.000479,-0.001870,0.071378,-0.118117,-0.018600,-0.038589,0.068502,0.000000,0.000000,0.000000,-0.370434,0.063271,-0.196291,1.080196,0.431707,-0.857789,-0.088822,0.047895,0.247140,-0.234404,-0.032076,-0.436498,-27.283524,7.111127,-20.654837,82.747528,2.592337,-18.124355,-6.974124,5.998630,31.299318,-24.870825,0.689318,-8.305163,-0.000698,0.009647,-0.017477,-0.101263,-0.104415,-0.989365,0.000000,0.000000,0.000000,-0.055223,-0.058962,-0.013989,0.099295,0.219734,0.313364,-0.003451,-0.058435,-0.027938,0.153081,-0.068655,0.102489,-0.002613,0.006215,0.000151,-0.007895,0.008931,-0.000024,-0.000093,0.003569,-0.005906,-0.000930,-0.001929,0.003425,-0.370434,0.063271,-0.196291,1.080196,0.431707,-0.857789,-0.088822,0.047895,0.247140,-0.234404,-0.032076,-0.436498
