timestamp_ms,roll,pitch,yaw,ang_vel_x,ang_vel_y,ang_vel_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,cmd_vx,cmd_vy,cmd_wz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44
882,0.045127,-0.045923,-0.072604,0.335690,-0.507523,-0.692732,-0.107618,-0.154644,0.250998,-0.302913,0.326211,0.339010,-0.018887,0.031063,0.231104,-0.286087,0.251573,0.182688,3.581126,-0.237623,0.699975,-3.597329,3.386550,0.152008,-0.235370,-0.750884,0.804525,2.494732,1.368838,0.466091,0.000000,0.000000,0.000000,1.133985,0.234032,-0.075602,-0.665190,0.426400,-0.856028,0.194842,-0.070610,0.143815,0.908930,-0.118503,-1.257956,86.565659,25.716764,-12.985474,-52.257175,1.675585,-18.726572,16.926418,-4.765371,13.361897,58.265190,-3.281205,-22.548920,0.000000,0.000000,0.000000,0.083923,-0.126881,-0.173183,-0.045907,-0.045064,-0.997929,-0.107618,-0.154644,0.000998,0.197087,0.076211,0.339010,-0.018887,0.031063,-0.018896,0.213913,0.001573,0.182688,0.179056,-0.011881,0.034999,-0.179866,0.169328,0.007600,-0.011769,-0.037544,0.040226,0.124737,0.068442,0.023305,1.133985,0.234032,-0.075602,-0.665190,0.426400,-0.856028,0.194842,-0.070610,0.143815,0.908930,-0.118503,-1.257956
902,0.049633,-0.057559,-0.081528,-0.047488,-0.529502,-0.422198,-0.039884,-0.150857,0.260633,-0.390302,0.401328,0.305358,-0.022147,0.042328,0.251477,-0.261544,0.250326,0.195487,1.862013,0.882375,0.170080,-4.757738,3.491820,-2.662511,0.044102,1.328907,1.394628,-0.381434,-0.113515,1.706602,0.000000,0.000000,0.000000,1.038345,0.351943,-0.327877,-0.740922,0.576756,-1.176593,0.339196,0.145628,0.539943,1.405447,0.555835,-1.823509,75.374893,32.025078,-38.869583,-53.033649,2.504376,-21.058184,28.401903,8.013523,52.403427,99.896507,7.716354,-30.962055,0.000000,0.000000,0.000000,-0.011872,-0.132376,-0.105549,-0.057527,-0.049531,-0.997114,-0.039884,-0.150857,0.010633,0.109698,0.151328,0.305358,-0.022147,0.042328,0.001477,0.238456,0.000326,0.195487,0.093101,0.044119,0.008504,-0.237887,0.174591,-0.133126,0.002205,0.066445,0.069731,-0.019072,-0.005676,0.085330,1.038345,0.351943,-0.327877,-0.740922,0.576756,-1.176593,0.339196,0.145628,0.539943,1.405447,0.555835,-1.823509
922,0.045762,-0.058029,-0.084346,-0.168029,0.017572,0.646988,-0.044485,-0.112124,0.260633,-0.482820,0.556643,0.161212,-0.001103,0.079192,0.282780,-0.281150,0.271754,0.159246,-0.309720,2.270963,-0.304927,-4.567811,9.627600,-8.395525,1.326606,2.340759,1.904437,-0.495044,1.461548,-3.684191,0.000000,0.000000,0.000000,0.477918,0.311994,-0.455322,-0.430751,0.424040,-1.147215,0.763844,0.294060,0.726029,1.511998,1.198010,-1.657491,41.513596,24.588213,-50.770435,-23.387798,-7.615367,-12.516433,56.984276,14.924937,67.970535,114.367905,15.712372,-25.011036,0.000000,0.000000,0.000000,-0.042007,0.004393,0.161747,-0.057996,-0.045669,-0.997272,-0.044485,-0.112124,0.010633,0.017180,0.306643,0.161212,-0.001103,0.079192,0.032780,0.218850,0.021754,0.159246,-0.015486,0.113548,-0.015246,-0.228391,0.481380,-0.419776,0.066330,0.117038,0.095222,-0.024752,0.073077,-0.184210,0.477918,0.311994,-0.455322,-0.430751,0.424040,-1.147215,0.763844,0.294060,0.726029,1.511998,1.198010,-1.657491
942,0.041702,-0.062171,-0.072807,-0.014876,-0.505003,0.734529,-0.045971,-0.068742,0.264851,-0.533346,0.611387,-0.040794,-0.004410,0.126218,0.309960,-0.290306,0.325108,0.090361,-0.017209,2.336636,0.585933,-1.526215,-1.094783,-9.663504,-0.184653,2.503361,0.908884,-0.773941,2.380019,-2.991263,0.000000,0.000000,0.000000,0.243729,0.243349,-0.379586,-0.039040,-0.017018,-0.830765,0.782119,0.417939,0.513495,1.294294,1.323303,-1.418326,21.696301,16.472712,-46.876038,2.533096,-7.214781,-1.548539,63.871128,22.445208,45.167919,96.736183,16.156338,-19.878986,0.000000,0.000000,0.000000,-0.003719,-0.126251,0.183632,-0.062131,-0.041609,-0.997200,-0.045971,-0.068742,0.014851,-0.033346,0.361387,-0.040794,-0.004410,0.126218,0.059960,0.209694,0.075108,0.090361,-0.000860,0.116832,0.029297,-0.076311,-0.054739,-0.483175,-0.009233,0.125168,0.045444,-0.038697,0.119001,-0.149563,0.243729,0.243349,-0.379586,-0.039040,-0.017018,-0.830765,0.782119,0.417939,0.513495,1.294294,1.323303,-1.418326
963,0.034315,-0.067052,-0.045240,-0.644293,-0.017973,1.834725,-0.027372,-0.017689,0.281054,-0.552665,0.553144,-0.087389,-0.000575,0.171758,0.318780,-0.303393,0.412976,-0.010834,0.958307,2.662416,0.807545,-0.548686,-2.626319,1.187301,0.126410,1.975192,0.378941,-0.526347,4.369305,-5.701423,0.000000,0.000000,0.000000,0.172671,0.304127,-0.332447,0.162047,-0.617291,-0.195546,0.806894,0.345782,0.571777,1.155378,1.058409,-1.221141,13.006433,18.622900,-45.531296,16.973183,-11.701842,-1.583655,64.097725,15.950033,55.241341,85.889465,8.695352,-12.803694,0.000000,0.000000,0.000000,-0.161073,-0.004493,0.458681,-0.067002,-0.034231,-0.997165,-0.027372,-0.017689,0.031054,-0.052665,0.303144,-0.087389,-0.000575,0.171758,0.068780,0.196607,0.162976,-0.010834,0.047915,0.133121,0.040377,-0.027434,-0.131316,0.059365,0.006320,0.098760,0.018947,-0.026317,0.218465,-0.285071,0.172671,0.304127,-0.332447,0.162047,-0.617291,-0.195546,0.806894,0.345782,0.571777,1.155378,1.058409,-1.221141
983,0.026882,-0.067642,-0.014568,-0.082525,-0.003730,1.372822,-0.012464,0.044390,0.294716,-0.551274,0.498736,-0.073152,-0.002205,0.211689,0.322615,-0.304447,0.468583,-0.121808,0.763731,3.177881,0.650072,0.321800,-4.245819,0.428364,-0.160493,2.104670,-0.128950,0.326354,1.616049,-4.329038,0.000000,0.000000,0.000000,0.080203,0.247287,-0.094189,0.179025,-0.724719,0.041213,0.742350,0.432230,0.112170,0.953279,0.461886,-0.754399,4.646469,10.266378,-19.123104,15.703300,-11.500557,1.559989,59.944801,20.827812,5.969713,67.974205,1.185949,-4.113466,0.000000,0.000000,0.000000,-0.020631,-0.000933,0.343206,-0.067591,-0.026818,-0.997353,-0.012464,0.044390,0.044716,-0.051274,0.248736,-0.073152,-0.002205,0.211689,0.072615,0.195553,0.218583,-0.121808,0.038187,0.158894,0.032504,0.016090,-0.212291,0.021418,-0.008025,0.105233,-0.006448,0.016318,0.080802,-0.216452,0.080203,0.247287,-0.094189,0.179025,-0.724719,0.041213,0.742350,0.432230,0.112170,0.953279,0.461886,-0.754399
1004,0.016097,-0.069289,0.011384,-0.587850,0.003114,0.915883,-0.019846,0.112748,0.303393,-0.538811,0.387666,-0.035329,0.002541,0.253155,0.317294,-0.292415,0.426351,-0.134080,-0.880074,3.237802,0.319739,0.846566,-4.329038,2.184820,0.234507,1.711683,-0.380235,0.296250,-3.952206,1.039847,0.000000,0.000000,0.000000,-0.177438,0.149125,-0.029949,0.410460,-0.524786,0.027294,0.978908,0.209756,0.046923,0.508194,-0.303159,-0.078660,-11.433891,-0.654718,-10.884706,32.372276,-5.686927,-1.359789,77.327774,2.111744,0.750039,31.537321,-4.020102,0.537230,0.000000,0.000000,0.000000,-0.146963,0.000778,0.228971,-0.069234,-0.016058,-0.997471,-0.019846,0.112748,0.053393,-0.038811,0.137666,-0.035329,0.002541,0.253155,0.067294,0.207585,0.176351,-0.134080,-0.044004,0.161890,0.015987,0.042328,-0.216452,0.109241,0.011725,0.085584,-0.019012,0.014813,-0.197610,0.051992,-0.177438,0.149125,-0.029949,0.410460,-0.524786,0.027294,0.978908,0.209756,0.046923,0.508194,-0.303159,-0.078660
1025,0.005377,-0.072128,0.021089,-0.271723,-0.231883,0.283907,-0.050430,0.173292,0.306988,-0.513979,0.326786,-0.007047,0.004266,0.285464,0.309864,-0.278753,0.317198,-0.049806,-2.128974,2.459978,0.069317,1.457857,-1.084476,1.321908,0.310104,1.224261,-0.645231,0.791534,-4.857686,4.824801,0.000000,0.000000,0.000000,-0.417003,-0.032920,-0.006829,0.497688,0.072241,-0.050955,0.737954,0.111027,-0.096963,0.375153,-0.501346,0.263788,-26.417988,-15.901371,-6.980600,36.869545,1.634517,-1.911567,58.249393,-5.768852,-12.977252,19.232998,-3.678467,0.007052,0.000000,0.000000,0.000000,-0.067931,-0.057971,0.070977,-0.072065,-0.005363,-0.997386,-0.050430,0.173292,0.056988,-0.013979,0.076786,-0.007047,0.004266,0.285464,0.059864,0.221247,0.067198,-0.049806,-0.106449,0.122999,0.003466,0.072893,-0.054224,0.066095,0.015505,0.061213,-0.032262,0.039577,-0.242884,0.241240,-0.417003,-0.032920,-0.006829,0.497688,0.072241,-0.050955,0.737954,0.111027,-0.096963,0.375153,-0.501346,0.263788
1046,0.002307,-0.078662,0.028064,0.075049,-0.278234,0.223429,-0.096641,0.210491,0.306844,-0.472898,0.396822,0.008772,0.003931,0.299941,0.294428,-0.254161,0.217921,0.042376,-1.891686,0.996848,-0.070659,2.233812,5.367543,0.710521,-0.155364,0.493942,-0.821351,1.263089,-4.177749,3.857195,0.000000,0.000000,0.000000,-0.057451,-0.234754,-0.020909,0.583330,0.723486,-0.038997,0.371782,0.058106,-0.141116,0.359863,-0.219083,0.150338,4.290224,-30.021772,-7.501133,40.195217,3.447521,-1.560979,30.180885,-8.826921,-15.262725,15.750165,1.406477,-2.275884,0.000000,0.000000,0.000000,0.018762,-0.069559,0.055857,-0.078581,-0.002300,-0.996905,-0.096641,0.210491,0.056844,0.027102,0.146822,0.008772,0.003931,0.299941,0.044428,0.245839,-0.032079,0.042376,-0.094584,0.049842,-0.003533,0.111691,0.268377,0.035526,-0.007768,0.024697,-0.041068,0.063154,-0.208887,0.192860,-0.057451,-0.234754,-0.020909,0.583330,0.723486,-0.038997,0.371782,0.058106,-0.141116,0.359863,-0.219083,0.150338
1067,0.017387,-0.084645,0.034969,0.970140,-0.259431,0.509332,-0.107139,0.206992,0.306125,-0.419352,0.541064,0.026413,-0.001582,0.301427,0.275925,-0.228323,0.138346,0.066872,0.498304,-0.786980,-0.018504,2.827702,6.528287,1.485085,-0.578598,-0.085328,-1.025131,1.058495,-2.314441,-0.693983,0.000000,0.000000,0.000000,0.491469,-0.315687,-0.001205,0.508291,0.729257,-0.025532,-0.041823,0.152912,-0.192459,0.399700,0.274144,-0.250008,42.957905,-32.080711,-5.632135,30.515472,-0.838665,-1.786594,-1.977297,0.285702,-18.297802,18.202356,9.201672,-4.799297,0.000000,0.000000,0.000000,0.242535,-0.064858,0.127333,-0.084544,-0.017324,-0.996269,-0.107139,0.206992,0.056125,0.080648,0.291064,0.026413,-0.001582,0.301427,0.025925,0.271677,-0.111654,0.066872,0.024915,-0.039349,-0.000925,0.141385,0.326414,0.074254,-0.028930,-0.004266,-0.051257,0.052925,-0.115722,-0.034699,0.491469,-0.315687,-0.001205,0.508291,0.729257,-0.025532,-0.041823,0.152912,-0.192459,0.399700,0.274144,-0.250008
1088,0.045078,-0.091579,0.051276,1.524296,-0.550406,0.962351,-0.080486,0.164999,0.301283,-0.363601,0.623036,0.145441,-0.020421,0.296346,0.254257,-0.233165,0.147118,0.042951,1.808659,-2.142396,-0.032597,2.607192,1.948299,6.792371,-1.239936,-0.283595,-0.996944,-0.871876,0.074446,-1.254125,0.000000,0.000000,0.000000,0.662838,-0.326504,0.076147,0.756910,0.351076,0.068370,-0.113104,0.147963,-0.189078,0.099393,0.620064,-0.524638,51.285175,-27.987782,3.309810,48.385460,-4.272614,-8.311908,-5.253006,0.564791,-15.438744,-0.790904,10.930120,-7.105269,0.000000,0.000000,0.000000,0.381074,-0.137602,0.240588,-0.091451,-0.044874,-0.994798,-0.080486,0.164999,0.051283,0.136399,0.373036,0.145441,-0.020421,0.296346,0.004257,0.266835,-0.102882,0.042951,0.090433,-0.107120,-0.001630,0.130360,0.097415,0.339619,-0.061997,-0.014180,-0.049847,-0.043594,0.003722,-0.062706,0.662838,-0.326504,0.076147,0.756910,0.351076,0.068370,-0.113104,0.147963,-0.189078,0.099393,0.620064,-0.524638
1109,0.051959,-0.102116,0.061478,-0.395858,-0.628152,0.472128,-0.077370,0.127704,0.302865,-0.348118,0.529415,0.169409,-0.036911,0.287717,0.237192,-0.268590,0.133600,0.031447,-0.617427,-2.513332,0.538715,-0.099229,-3.223037,-0.961902,-0.530662,-0.958211,-0.704768,-2.826120,-0.620208,-0.892585,0.000000,0.000000,0.000000,0.420800,-0.300954,0.609379,1.334406,0.347612,0.201551,-0.119849,-0.096872,-0.538414,-0.509148,0.505359,-0.649656,37.914650,-22.591721,60.773872,100.475044,5.359528,0.426011,-6.162311,-17.407129,-54.658184,-44.143143,10.287724,-9.521792,0.000000,0.000000,0.000000,-0.098964,-0.157038,0.118032,-0.101938,-0.051665,-0.993448,-0.077370,0.127704,0.052865,0.151882,0.279415,0.169409,-0.036911,0.287717,-0.012808,0.231410,-0.116400,0.031447,-0.030871,-0.125667,0.026936,-0.004961,-0.161152,-0.048095,-0.026533,-0.047911,-0.035238,-0.141306,-0.031010,-0.044629,0.420800,-0.300954,0.609379,1.334406,0.347612,0.201551,-0.119849,-0.096872,-0.538414,-0.509148,0.505359,-0.649656
1129,0.047975,-0.120534,0.075863,0.108570,-0.601181,0.762010,-0.103448,0.079575,0.318349,-0.347399,0.559232,0.183119,-0.037822,0.258236,0.228899,-0.321992,0.171231,0.008629,-2.087748,-2.589791,0.865645,0.141797,2.396653,1.842311,-0.056422,-1.778411,-0.169505,-1.528995,3.933702,-0.690100,0.000000,0.000000,0.000000,-0.289872,-0.366968,0.736586,1.245265,0.603885,0.500788,-0.369495,-0.240772,-0.723946,-0.864778,0.571049,-0.704108,-14.139561,-26.317127,70.843246,93.045029,1.291613,2.833803,-27.924387,-25.456503,-77.548836,-71.165283,6.807116,-10.070423,0.000000,0.000000,0.000000,0.027143,-0.150295,0.190503,-0.120242,-0.047608,-0.991602,-0.103448,0.079575,0.068349,0.152601,0.309232,0.183119,-0.037822,0.258236,-0.021101,0.178008,-0.078769,0.008629,-0.104387,-0.129490,0.043282,0.007090,0.119833,0.092116,-0.002821,-0.088921,-0.008475,-0.076450,0.196685,-0.034505,-0.289872,-0.366968,0.736586,1.245265,0.603885,0.500788,-0.369495,-0.240772,-0.723946,-0.864778,0.571049,-0.704108
1150,0.051908,-0.133191,0.077721,0.495225,-0.070029,-1.047546,-0.146735,0.013902,0.333209,-0.356986,0.549645,0.227556,-0.038493,0.211066,0.232734,-0.367197,0.322999,-0.044965,-2.312620,-3.403568,0.672123,-0.699447,-2.134918,2.244933,0.228995,-2.550004,0.243903,-3.027359,7.089580,-1.359443,0.000000,0.000000,0.000000,-0.319228,-0.360838,0.779872,1.303585,0.476981,0.632925,-0.087037,-0.349401,-0.701349,-0.926026,0.672991,-0.592593,-13.738609,-21.083801,75.730194,100.289284,3.840722,3.452170,-6.103664,-30.215269,-78.753601,-72.017586,0.787760,-5.595149,0.000000,0.000000,0.000000,0.123806,-0.017507,-0.261886,-0.132798,-0.051426,-0.989808,-0.146735,0.013902,0.083209,0.143014,0.299645,0.227556,-0.038493,0.211066,-0.017266,0.132803,0.072999,-0.044965,-0.115631,-0.170178,0.033606,-0.034972,-0.106746,0.112247,0.011450,-0.127500,0.012195,-0.151368,0.354479,-0.067972,-0.319228,-0.360838,0.779872,1.303585,0.476981,0.632925,-0.087037,-0.349401,-0.701349,-0.926026,0.672991,-0.592593
1171,0.059555,-0.135168,0.060962,0.032966,-0.143744,-0.956616,-0.187673,-0.067495,0.356986,-0.363170,0.525868,0.300277,-0.030728,0.142948,0.238822,-0.420167,0.371559,-0.034227,-1.800414,-4.261686,1.350718,-0.148844,-0.262646,3.791473,0.844648,-3.870857,0.278274,-2.802151,0.168546,0.246875,0.000000,0.000000,0.000000,-0.382495,-0.501985,0.755902,0.725715,0.423897,0.653695,0.433965,-0.512034,-0.654316,-0.636105,-0.016942,-0.036912,-18.224455,-27.059786,66.390053,52.997112,2.353022,1.055727,34.082184,-37.607372,-74.369804,-47.826893,-2.917440,-0.370395,0.000000,0.000000,0.000000,0.008241,-0.035936,-0.239154,-0.134757,-0.058977,-0.989122,-0.187673,-0.067495,0.106986,0.136830,0.275868,0.300277,-0.030728,0.142948,-0.011178,0.079833,0.121559,-0.034227,-0.090021,-0.213084,0.067536,-0.007442,-0.013132,0.189574,0.042232,-0.193543,0.013914,-0.140108,0.008427,0.012344,-0.382495,-0.501985,0.755902,0.725715,0.423897,0.653695,0.433965,-0.512034,-0.654316,-0.636105,-0.016942,-0.036912
1192,0.066085,-0.136071,0.034757,-0.146436,0.100259,-1.312691,-0.184126,-0.162075,0.388145,-0.377935,0.504919,0.323910,-0.013518,0.045252,0.243519,-0.456982,0.386228,0.028187,1.567728,-3.626091,1.431252,-1.450043,-2.480830,-1.238066,0.605539,-5.149334,0.193905,-0.319020,2.061430,4.508993,0.000000,0.000000,0.000000,0.411545,-0.024244,0.433708,-0.543820,0.066663,-0.002079,0.594941,-0.475470,-0.356148,0.364747,-0.020505,-0.093010,37.172199,13.680573,26.501390,-44.977791,-1.338491,-4.879039,46.373501,-27.260090,-40.998756,28.856293,-4.497452,-6.208028,0.000000,0.000000,0.000000,-0.036609,0.025065,-0.328173,-0.135652,-0.065427,-0.988594,-0.184126,-0.162075,0.138145,0.122065,0.254919,0.323910,-0.013518,0.045252,-0.006481,0.043018,0.136228,0.028187,0.078386,-0.181305,0.071563,-0.072502,-0.124042,-0.061903,0.030277,-0.257467,0.009695,-0.015951,0.103072,0.225450,0.411545,-0.024244,0.433708,-0.543820,0.066663,-0.002079,0.594941,-0.475470,-0.356148,0.364747,-0.020505,-0.093010
1212,0.055496,-0.128285,0.009809,-0.776937,0.772793,-1.404155,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.552742,0.589039,-0.209256,-1.355565,0.491832,-0.979862,0.198836,-0.259747,0.445277,2.045920,0.276574,-0.854137,120.000000,63.343613,-48.135468,-108.430511,7.111841,-16.642775,15.451550,-7.798956,50.717655,150.000000,0.421180,-17.953014,0.000000,0.000000,0.000000,-0.194234,0.193198,-0.351039,-0.127934,-0.055012,-0.990256,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.552742,0.589039,-0.209256,-1.355565,0.491832,-0.979862,0.198836,-0.259747,0.445277,2.045920,0.276574,-0.854137
1232,0.046638,-0.105905,-0.016915,-0.537187,1.135439,-1.428735,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.440496,0.603386,-0.161351,-1.130984,0.459867,-0.799649,-0.450329,-0.409966,0.714179,2.074266,1.025844,-1.708210,115.806999,64.491386,-42.746269,-90.464142,6.632382,-13.939632,-36.481327,-19.816435,80.968964,150.000000,11.660013,-30.763855,0.000000,0.000000,0.000000,-0.134297,0.283860,-0.357184,-0.105707,-0.046359,-0.993316,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.440496,0.603386,-0.161351,-1.130984,0.459867,-0.799649,-0.450329,-0.409966,0.714179,2.074266,1.025844,-1.708210
1252,0.030017,-0.089293,-0.032648,-1.239803,0.908935,0.264948,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.410129,0.482763,-0.264774,-1.270780,0.391987,-0.670533,-0.369118,-0.283834,0.715172,2.204434,1.414105,-2.161865,113.377686,54.841576,-54.381325,-101.647781,5.614202,-12.002933,-29.984432,-9.725933,81.080650,150.000000,17.483803,-37.568542,0.000000,0.000000,0.000000,-0.309951,0.227234,0.066237,-0.089174,-0.029893,-0.995567,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.410129,0.482763,-0.264774,-1.270780,0.391987,-0.670533,-0.369118,-0.283834,0.715172,2.204434,1.414105,-2.161865
1272,0.015002,-0.070212,-0.016107,-0.271945,1.066861,0.680773,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.322673,0.437374,-0.077834,-1.120065,0.321756,-0.634846,-0.759793,-0.032060,0.585014,2.302823,1.950588,-2.413115,106.381241,51.210464,-33.350559,-89.590652,4.560748,-11.467648,-61.238270,10.415936,66.438026,150.000000,25.530891,-41.337219,0.000000,0.000000,0.000000,-0.067986,0.266715,0.170193,-0.070155,-0.014965,-0.997424,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.322673,0.437374,-0.077834,-1.120065,0.321756,-0.634846,-0.759793,-0.032060,0.585014,2.302823,1.950588,-2.413115
1292,0.014576,-0.047849,-0.008848,0.019864,1.110902,0.167637,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.356912,0.404403,-0.124659,-1.178583,0.299303,-0.683472,-0.291344,0.086227,0.574196,2.226914,2.133175,-2.456564,109.120316,48.572845,-38.618374,-94.272057,4.223962,-12.197020,-23.762571,19.878817,65.220970,150.000000,28.269646,-41.988945,0.000000,0.000000,0.000000,0.004966,0.277726,0.041909,-0.047831,-0.014559,-0.998749,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.356912,0.404403,-0.124659,-1.178583,0.299303,-0.683472,-0.291344,0.086227,0.574196,2.226914,2.133175,-2.456564
1312,0.017041,-0.029480,-0.009283,0.322453,0.970341,-0.567029,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.271821,0.365552,-0.140524,-1.123318,0.273204,-0.720212,-0.078373,0.013291,0.568020,2.136887,2.175860,-2.379047,102.313057,45.464821,-40.403152,-89.850868,3.832479,-12.748102,-6.725018,14.043941,64.526146,150.000000,28.909916,-40.826210,0.000000,0.000000,0.000000,0.080613,0.242585,-0.141757,-0.029475,-0.017033,-0.999420,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.271821,0.365552,-0.140524,-1.123318,0.273204,-0.720212,-0.078373,0.013291,0.568020,2.136887,2.175860,-2.379047
1332,0.028612,-0.009323,-0.028375,0.715232,0.923027,-1.087839,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.247066,0.358343,-0.201396,-1.158672,0.276139,-0.719681,0.127149,-0.075786,0.613147,2.098793,2.123628,-2.317868,100.332657,44.888054,-47.251266,-92.679161,3.876513,-12.740146,9.716621,6.917807,69.602928,150.000000,28.126440,-39.908543,0.000000,0.000000,0.000000,0.178808,0.230757,-0.271960,-0.009323,-0.028607,-0.999547,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.247066,0.358343,-0.201396,-1.158672,0.276139,-0.719681,0.127149,-0.075786,0.613147,2.098793,2.123628,-2.317868
1352,0.040820,0.010810,-0.051532,0.457378,0.980640,-1.140051,-0.168450,-0.185612,0.398212,-0.390398,0.478602,0.300660,-0.010019,0.008820,0.243759,-0.457558,0.395048,0.056182,2.423834,-3.425763,1.570269,-1.727023,-3.342688,-2.902004,0.335319,-5.213090,-0.000911,0.372086,1.211365,3.931257,0.000000,0.000000,0.000000,1.251125,0.351408,-0.258115,-1.166592,0.265776,-0.740968,0.318913,-0.114222,0.636179,2.032430,2.016055,-2.263983,100.657387,44.333282,-53.632172,-93.312805,3.721067,-13.059435,25.057686,3.842983,72.193993,150.000000,26.512877,-39.100281,0.000000,0.000000,0.000000,0.114345,0.245160,-0.285013,0.010810,-0.040807,-0.999109,-0.168450,-0.185612,0.148212,0.109602,0.228602,0.300660,-0.010019,0.008820,-0.006241,0.042442,0.145048,0.056182,0.121192,-0.171288,0.078513,-0.086351,-0.167134,-0.145100,0.016766,-0.260655,-0.000046,0.018604,0.060568,0.196563,1.251125,0.351408,-0.258115,-1.166592,0.265776,-0.740968,0.318913,-0.114222,0.636179,2.032430,2.016055,-2.263983
