0.000000,0.000000,0.000000,-0.125882,-0.047324,0.030650,-0.003551,-0.010132,-0.999942,-0.013566,-0.037966,0.050229,-0.117331,0.189246,-0.023729,-0.007574,0.086574,0.000087,0.253892,0.066863,0.153350,0.002819,0.045684,0.004161,-0.031708,-0.327567,0.218427,0.001776,-0.018079,-0.012222,0.038203,-0.036859,-0.068909,-0.020068,0.259139,-0.180154,0.434009,-1.354967,0.405519,0.647041,0.071692,0.220813,0.647652,-0.361904,-1.614763
0.000000,0.000000,0.000000,-0.049074,-0.020032,0.019128,-0.004322,-0.004950,-0.999978,-0.016442,-0.014860,0.051475,-0.110716,-0.008206,0.113706,-0.009108,0.079000,-0.008782,0.270478,0.042607,0.129334,0.002428,0.062155,0.005122,0.034050,-0.508258,0.348106,-0.000654,-0.013818,-0.032257,0.039383,-0.091663,-0.036149,0.184087,0.156567,-0.106399,0.278756,-1.162158,0.325645,0.519766,0.156105,0.026343,0.574703,-0.887364,-1.490387
0.000000,0.000000,0.000000,-0.116685,0.032962,0.045983,-0.005253,0.002454,-0.999983,-0.021620,0.011601,0.052626,-0.090103,-0.140991,0.194240,-0.003979,0.078760,-0.023738,0.288263,0.009243,0.132737,-0.011975,0.046837,0.001927,0.059351,-0.129490,0.106516,0.012423,0.009094,-0.043270,0.043433,-0.096353,0.022921,0.316074,-0.042577,-0.046591,0.173734,-0.229911,-0.208447,0.537528,0.225739,-0.005770,0.496597,-1.171637,-1.254442
0.000000,0.000000,0.000000,-0.031116,0.050717,0.114691,-0.000002,0.008849,-0.999961,-0.023873,0.017641,0.052194,-0.065560,-0.015828,0.102393,-0.004410,0.089019,-0.040132,0.311704,-0.009549,0.136428,-0.006018,0.012279,-0.002397,0.068591,0.412758,-0.341385,-0.002780,0.032846,-0.043421,0.061721,-0.060765,0.002248,0.343223,-0.105312,-0.033419,0.138036,0.575915,-0.674336,0.371412,0.325416,-0.060417,0.475626,-0.882220,-1.154730
0.000000,0.000000,0.000000,0.107859,0.024527,-0.038316,0.003978,0.005300,-0.999978,-0.028858,0.023154,0.047832,-0.037756,0.154348,-0.021236,-0.006424,0.102968,-0.052308,0.334282,-0.034524,0.133840,-0.008466,-0.003892,-0.019990,0.072078,0.376051,-0.223525,-0.005872,0.035643,-0.028997,0.046254,-0.072152,-0.018751,0.364404,-0.070558,-0.130094,0.227935,0.395787,-0.647836,0.444433,0.381615,-0.023348,0.507748,-0.493459,-1.101668
0.000000,0.000000,0.000000,0.125167,-0.018980,-0.125519,0.003740,-0.004849,-0.999981,-0.030967,0.024640,0.031533,-0.005015,0.198881,-0.061647,-0.006280,0.112460,-0.060601,0.353601,-0.047467,0.121616,-0.007078,0.007763,-0.054988,0.087487,0.033889,-0.010671,-0.002646,0.015560,-0.001615,0.048179,-0.005848,-0.047606,0.280955,0.024708,-0.340563,0.304808,-0.285603,-0.167580,0.612802,0.221137,0.120380,0.515643,-0.137693,-1.075108
0.000000,0.000000,0.000000,0.052319,-0.009545,-0.144638,0.003770,-0.013076,-0.999907,-0.036049,0.021620,0.005264,0.033909,0.196436,-0.010115,-0.008485,0.114138,-0.060026,0.361942,-0.049576,0.105269,-0.020045,-0.000745,-0.067045,0.101794,-0.057057,0.135192,-0.004425,-0.004904,0.003706,-0.000115,0.015134,-0.037079,0.149304,0.092120,-0.371181,0.311687,-0.883240,0.194556,0.619126,0.087707,0.174121,0.407108,0.013259,-1.093455
0.000000,0.000000,0.000000,-0.024775,-0.051532,-0.014897,0.000649,-0.013159,-0.999913,-0.045540,0.022387,-0.024073,0.080792,0.116813,0.083554,-0.008437,0.109967,-0.057677,0.356333,-0.041666,0.081109,-0.021581,0.002294,-0.067936,0.110128,-0.230845,0.284249,0.003979,-0.012557,0.007773,-0.025807,0.010261,-0.056676,0.208465,0.081082,-0.336014,0.223561,-1.195887,0.119704,0.453486,0.038906,0.143620,0.316402,-0.019109,-1.145597
0.000000,0.000000,0.000000,-0.068710,-0.034414,-0.031953,-0.002218,-0.009038,-0.999957,-0.050286,0.025694,-0.047994,0.131078,0.012071,0.189063,-0.008149,0.107714,-0.053986,0.343726,-0.044159,0.079048,-0.003449,-0.000336,-0.050921,0.136527,-0.229390,0.217861,0.001340,0.000671,0.009336,-0.028379,-0.012485,0.001021,0.361047,-0.005699,-0.101673,0.079309,-0.970743,-0.258741,0.306035,0.112857,0.034940,0.265558,-0.162041,-1.102055
0.000000,0.000000,0.000000,-0.096054,0.001215,-0.026937,-0.002602,-0.000373,-0.999997,-0.046451,0.020996,-0.063430,0.181939,-0.000249,0.208382,-0.007574,0.113467,-0.048953,0.331262,-0.046748,0.090984,0.014242,-0.023012,-0.029443,0.127481,0.060796,-0.007481,-0.002447,0.021231,0.002680,-0.035854,-0.010606,0.029829,0.419000,-0.172405,-0.004026,0.009725,-0.325525,-0.743732,0.145183,0.175899,-0.108751,0.134318,-0.342276,-1.017424
0.000000,0.000000,0.000000,0.003937,-0.065767,-0.008114,-0.005939,0.002197,-0.999980,-0.041801,0.009012,-0.073448,0.228390,0.057563,0.190549,-0.008725,0.124013,-0.048377,0.314676,-0.045549,0.095059,0.007308,-0.034376,-0.010587,0.111228,0.148175,-0.016723,-0.009180,0.030303,-0.000563,-0.063178,0.004425,0.001690,0.306991,-0.140491,0.030281,0.148435,-0.008938,-0.935603,0.006217,0.158245,-0.229017,-0.028695,-0.338753,-1.039268
0.000000,0.000000,0.000000,0.075242,-0.066408,-0.108947,-0.011484,-0.001161,-0.999933,-0.043335,-0.007622,-0.074120,0.271820,0.092174,0.202965,-0.011169,0.132785,-0.048329,0.274553,-0.045693,0.093381,-0.016807,-0.047944,0.010309,0.106195,0.057419,0.032683,-0.004971,0.015136,0.001019,-0.122383,-0.004647,-0.007473,0.023260,-0.134728,0.131018,0.299722,-0.103802,-0.847969,0.009593,0.076304,-0.224845,-0.219243,-0.243797,-1.066705
0.000000,0.000000,0.000000,0.118232,-0.045338,-0.175941,-0.015479,-0.009513,-0.999835,-0.055559,-0.034323,-0.064868,0.312711,0.108280,0.215716,-0.012080,0.135853,-0.048234,0.229971,-0.033996,0.091320,-0.045284,-0.071795,0.040996,0.100785,0.030418,0.024297,0.000127,-0.011181,0.001632,-0.072979,0.058586,-0.000702,-0.252129,-0.221719,0.290825,0.427130,-0.156678,-0.656040,0.012394,-0.113851,-0.334512,-0.425887,-0.268992,-0.981647
0.000000,0.000000,0.000000,0.036047,-0.128491,-0.169640,-0.024123,-0.015210,-0.999593,-0.084513,-0.065098,-0.049816,0.325078,0.111109,0.241842,-0.010594,0.122239,-0.044399,0.202839,-0.010124,0.092998,-0.102273,-0.091207,0.033978,-0.018015,-0.012063,0.100735,0.005695,-0.052290,0.015419,-0.080654,0.042954,0.011037,-0.397457,-0.262120,0.359765,0.392301,-0.110667,-0.387719,0.142617,-0.271455,-0.421318,-0.440318,-0.311788,-0.783440
